id,source_unique_id,crawl_timestamp,product_url,product_name,description,list_price,sale_price,brand,item_number,gtin,package_size,category,postal_code,available
61,008d181a8973f628e81f31105c728582,2019-03-22 17:27:05 +0000,https://www.walmart.com/ip/Women-s-Breeze-Walker/199606380,Women's Breeze Walker,"Supple leather uppers with lining, three adjustable straps for better fitting. Contoured footbed leather wrapped insole, built-in arch support. Air-cell polyurethane outsole for comfort and durability. 1,000 Mile Guarantee on unitsole wear.|Propet Breeze - Sandals - Women's - Teak Brown Color: Teak Brown Supple- full-grain leather upper with leather lining Propet Leather PU outsole provides cushion- traction and durable wear and walking comfort Sole: Breeze Propet Breeze - Sandals - Women's,Breeze, Leather, Leather,Microfiber sock liner ",76.95,76.95,Prop?t,75611190979,7.56E+11,shoe_size-10.5,Clothing|Shoes|Womens Shoes|All Womens Shoes,,TRUE
62,0092b2d932f58452da54127cabe344d0,2019-03-18 06:08:50 +0000,https://www.walmart.com/ip/Eddie-Bauer-Women-s-Favorite-Long-Sleeve-Crewneck-T-Shirt/888973297,Eddie Bauer Women's Favorite Long-Sleeve Crewneck T-Shirt,"Our Favorite T-Shirts are more than just ordinary. Superior-quality cotton is combed to make the yarn smoother, then treated with a silicone finish to make it ultra-soft. It's also polished to reduce any pilling. Because of their comfort, fit, rich color, and lasting quality, these are shirts you'll enjoy wearing across seasons, in all kinds of casual settings.| 100% cotton 1x1 rib-knit for better shape retention and stretch Bio-polishing minimizes pilling Special dyeing process for clear, bright colors Garment-washed for softness and to prevent shrinkage; Machine Wash ",30,18,Eddie Bauer,,1.94E+11,clothing_size-xsregular,Clothing|Women|Womens Tops & T-Shirts|Womens T-Shirts,,TRUE
63,00959a8f3b80c19e498c19bbb70137b3,2019-03-18 06:04:01 +0000,https://www.walmart.com/ip/Edwards-Garment-Women-s-Two-Pockets-Chino-Blend-Cargo-Pant-Style-8568/920763827,"Edwards Garment Women's Two Pockets Chino Blend Cargo Pant, Style 8568","Edwards Garment Women's Two Pockets Chino Blend Cargo Pant, Style 8568. Flat front cargo pant is a blended twill with a soft hand. The deep cargo pockets with Velcro closure lets you store most anything. This pant is loaded with performance features including soil release and moisture wicking. 65% Polyester/35% Cotton; 7.5/8.0 oz.wt., Casual chino blend pant, Flat front, button closure and brass zipper, Two front and one back pocket, Two cargo pockets with Velcro closure, Tall sizes available, Moisture wicking fabric, Soil and wrinkle resistant, Laundry friendly, Size: Misses' 0-18, Women's 18W-28W.| Edwards Garment Women's Two Pockets Chino Blend Cargo Pant, Style 8568 65% Polyester/35% Cotton; 7.5/8.0 oz.wt. Casual chino blend pant. Flat front, button closure and brass zipper. Two front and one back pocket. Two cargo pockets with Velcro closure. ",31.33,31.33,Edwards,,7.17E+11,clothing_size-1831,Clothing|Women|Womens Pants & Leggings|Womens Pants|Womens Casual Pants,,TRUE
64,00978750656994a36fce0206bfaa4614,2019-03-25 19:25:16 +0000,https://www.walmart.com/ip/James-Martin-Furniture-Brittany-36-in-Single-Bathroom-Vanity/53232484,James Martin Furniture Brittany 36 in. Single Bathroom Vanity,"The beautifully detailed James Martin Furniture Brittany 36 in. Single Bathroom Vanity is crafted from solid birch with tapered legs and hand-carved pilasters. This transitional design comes in your choice of finish, each of which creates its own unique, but incredibly serene environment for you and guests to freshen up. It also offers terrific utility with four soft-closing drawers and a storage cabinet with soft-closing hinges. The inside is fully finished with anti-mildew coating, which makes it an ideal organizer for your towels. A matching wood backsplash is also included and you have the option of adding a one-piece slab natural stone or quartz top fitted with a porcelain sink to your purchase. Note: 2cm and 4cm tops come with oval sinks while 3cm quartz tops come with a rectangular sink. James Martin Furniture|The beautifully detailed James Martin Furniture Brittany 36 in. Single Bathroom Vanity is crafted from solid birch with tapered legs and hand-carved pilasters. This transitional design comes in your choice of finish, each of which creates its own unique, but incredibly serene environment for you and guests to freshen up. It also offers terrific utility with four soft-closing drawers and a storage cabinet with soft-closing hinges. The inside is fully finished with anti-mildew coating, which makes it an ideal organizer for your towels. A matching wood backsplash is also included and you have the option of adding a one-piece slab natural stone or quartz top fitted with a porcelain sink to your purchase. Note: 2cm and 4cm tops come with oval sinks while 3cm quartz tops come with a rectangular sink. About James Martin FurnitureJames Martin Furniture is an international bestseller of fine, quality products for every room in the home. From bedroom to bathroom and everything in between, James Martin provides a sturdy unit that's right for your home, including handsome traditional pieces as well as sleek modern designs. For over a decade, the company has built a loyal following from retailers in the United States, Australia, Asia, and Europe. Vanities, dressers, and mirrors are but a few of the products offered by James Martin Furniture.",2025.99,875.99,James Martin Furniture,84687102818,8.47E+11,,Home Improvement|Bathroom Renovation|Bathroom Fixtures and Materials|Bathroom Vanities|Bathroom Vanities with Tops,,FALSE
65,0098658b6631390602173d94d7ceac79,2019-03-22 17:42:50 +0000,https://www.walmart.com/ip/Ebe-Reading-Glasses-Mens-Womens-Black-Blue-Retro-Acetate-Anti-Glare-Lenses-Light-Weight-c1219/159899691,Ebe Reading Glasses Mens Womens Black Blue Retro Acetate Anti-Glare Lenses Light Weight c1219,"We are continuing our line of modest specs for the needs of your eyes for every season. We offer these stylish retro specs for your clarity of optical view as well as all-day comfort you demand. The ear pieces are slightly curved for a cozy fit to your face, as we hope you will love sturdy and dependable frames. Let us know how we can take care of your eyes, we know you will love your frames, we guarantee it 100%!| Always custom made to your individual order specifications in our FDA Listed Lab with the remarkable Optical grade Custom frames and Lenses available. Better style better grade and always less than retail. Rx lens included! Glasses come with a Hard protective case and micro fiber cleaning cloth. Very light and strong frame with Ebe signature comfort fit bridge for easy all day use without hot spots. We design and produce all of our frames and lenses in our FDA listed Labs. Lenses Include Anti-Glare and Anti-Reflective Coating. You will Love your New Glasses and we Guarantee it 100%. We do not sell Cheap &quot;drug store&quot; reading glasses. Lens Width=52, Lens Height=40, Bridge Width=21, Temple Length=140, Frame Width=138 ",28.99,28.99,Eye Buy Express,,7.12E+11,size-1.00,Health|Home Health Care|Daily Living Aids,,FALSE
66,00997c13e1101b11d6af52d0d4e37bc0,2019-03-22 17:42:30 +0000,https://www.walmart.com/ip/Claire-s-Parking-Only-All-Others-Will-Be-Towed-Name-Gift-Novelty-Metal-Aluminum-18-x24-Sign/168869727,"Claire's Parking Only All Others Will Be Towed Name Gift Novelty Metal Aluminum 18""x24"" Sign","Our premium quality aluminum signs can be used to make a statement for a low cost. Each of our aluminum signs are professionally printed using vibrant colors. Choose from our many business, nostalgic, retro, vintage and funny signs. This aluminum sign is perfect for outdoor use for many years or can be used indoors as well. This aluminum sign provides the most economical form of advertising and can be displayed almost anywhere. We print hundreds of signs a month! We know Signs!|Premium Quality",21.99,21.99,SignFever,,6.90E+11,"size-12""x18""",Home|Decor|Art & Wall Decor|Wall Decor,,TRUE
67,009a78b231fd7fcb3a5f7930c9ef3b35,2019-03-22 17:56:41 +0000,https://www.walmart.com/ip/Ebe-Men-Black-Rectangle-Half-Rim-Spring-Hinge-Eyewear-Reading-Glasses-2036/199534909,Ebe Men Black Rectangle Half Rim Spring Hinge Eyewear Reading Glasses 2036,"Count on EBE for all of your eye correction needs this light weight sleek looking pair of glasses are something to be won. We guarantee you will love the style of these frames with the sharply colored temples on the side of your face give a great fashion look and a great comfort your face we guarantee your satisfaction.| Always custom made to your individual order specifications in our FDA Listed Lab with the remarkable Optical grade Custom frames and Lenses available. Better style better grade and always less than retail. Rx lens included! Glasses come with a Hard protective case and micro fiber cleaning cloth. Very light and strong frame with Ebe signature comfort fit bridge for easy all day use without hot spots. We design and produce all of our frames and lenses in our FDA listed Labs. Lenses Include Anti-Glare and Anti-Reflective Coating. You will Love your New Glasses and we Guarantee it 100%. We do not sell Cheap &quot;drug store&quot; reading glasses. Lens Width=55, Lens Height=29, Bridge Width=18, Temple Length=140, Frame Width=138 ",32.99,32.99,Eye Buy Express,,6.12E+11,size-4.25,Health|Home Health Care|Daily Living Aids,,TRUE
68,009acc587ad275c377e8329f9cccb4aa,2019-03-18 06:07:08 +0000,https://www.walmart.com/ip/Urbane-Urbane-Classic-Crossover-Scrub-Top-Scrub-Top/195386920,Urbane Urbane Classic Crossover Scrub Top Scrub Top,"Urbane Urbane Classic Crossover Scrub Top Scrub Top|This is one of our BEST SELLERS The tailored crossover top features: A contrast trim Set-in short sleeves Medium length 25&quot; XS2XL. XXS and 3XL in select colors One outside lower pocket. For two pockets and longer length, see Style 9534 This top also has a side shaping fit to show off your curves, and vents for ease of movement We have heard great response in the fit and durability of this top. From the manufacturer's web site: One most popular stylenow in over 75 brilliant color combinations. Tailored crossover top with contrast trim. Set-in short sleeves and one outside lower pocket. Side shaping to show off your curves, and vents for ease of movement. ",23.49,23.49,Urbane,,7.09E+11,clothing_size-2xl,Clothing|Women|Womens Scrubs,,FALSE
69,009bbe8b3d683f3f06caa269171e9664,2019-03-22 17:53:21 +0000,https://www.walmart.com/ip/Seroyal-USA-Muco-coccinum-10t/171751488,Seroyal USA - Muco coccinum 10t,"|Unda - Muco Coccinum 10 tabsProduct overview:Plex Remedies are condition-specific homeopathic specialties prepared in low dilutions and are recommended for acute and chronic ailments. The product range helps support: the digestive, hormonal, immune, musculoskeletal, nervous, respiratory, skin, oral and vascular systems.Established over half a century ago in Belgium, UNDA is renowned for manufacturing exceptional homeopathic products utilized in supporting immune, lymphatic and endocrine systems. In the production of all homeopathic remedies UNDA uses only pure materials and herbs that are biodynamically grown or wildcrafted. UNDA produces a broad range of homeopathic products in various potencies including: the unique Numbered Compounds, Gemmotherapy macerates, Schessler Tissue Salts, Gammadyn Oligo-Elements, Organotherapy, Plexes, creams and oils, as well as homeopathic compatible dental care.",32.32,32.32,Unda,,6.98E+11,,Health|Vitamins & Supplements|Herbals,,FALSE
70,009c15b0fd6e90d4692017007467d4b7,2019-03-22 17:42:45 +0000,https://www.walmart.com/ip/Ebe-Reading-Glasses-Mens-Womens-Gold-Harry-Potter-Style-Horned-Rim-Anti-Glare-Cozy-zsm5500/197009491,Ebe Reading Glasses Mens Womens Gold Harry Potter Style Horned Rim Anti Glare Cozy zsm5500,"We hope you love these spectacular frames, being the most light weight specs you will ever try on in your life. The temples are thin and streamline, for utmost simplicity yet perfect comfort for an all day fit. The lenses are FDA approved, giving the remarkable in vision acuity you will ever imagine. The nose pads are extremely comfortable, giving your nose a cozy wear but not suffocating. We hope you let Ebe be the and most affordable eye wear you will ever know.| Always custom made to your individual order specifications in our FDA Listed Lab with the remarkable Optical grade Custom frames and Lenses available. Better style better grade and always less than retail. Rx lens included! Glasses come with a Hard protective case and micro fiber cleaning cloth. Very light and strong frame with Ebe signature comfort fit bridge for easy all day use without hot spots. We design and produce all of our frames and lenses in our FDA listed Labs. Lenses Include Anti-Glare and Anti-Reflective Coating. You will Love your New Glasses and we Guarantee it 100%. We do not sell Cheap &quot;drug store&quot; reading glasses. Lens Width=51, Lens Height=40, Bridge Width=19, Temple Length=143, Frame Width=135 ",30.99,30.99,Eye Buy Express,,6.03E+11,size-0.25,Health|Home Health Care|Daily Living Aids,,TRUE
71,009f267b114ddd6096469502609c22fb,2019-03-11 20:44:03 +0000,https://www.walmart.com/ip/MightySkins-Skin-Decal-Wrap-Compatible-with-Nintendo-Sticker-Protective-Cover-100-s-of-Color-Options/244977007,MightySkins Skin Decal Wrap Compatible with Nintendo Sticker Protective Cover 100's of Color Options,"Each Nintendo 2DS kit is printed with super-high resolution graphics with a ultra finish. All skins are protected with MightyShield. This laminate protects from scratching, fading, peeling and most importantly leaves no sticky mess guaranteed. Our patented advanced air-release vinyl guarantees a perfect installation everytime. When you are ready to change your skin removal is a snap, no sticky mess or gooey residue for over 4 years. This package is a 2 piece vinyl skin kit. You can't go wrong with a MightySkin.|This is NOT A HARD CASE (Skin Decal Only). It is a vinyl skin/decal sticker and is NOT made of rubber, silicone, gel or plastic. Device shown not included.",8.99,8.99,Mightyskins,,7.11E+11,size-nintendowiiugamepadcontroller,"Video Games|Video Game Accessories|Accessories for Nintendo, PC, Xbox and PlayStation Systems",,TRUE
72,00a3251e6752a89a3f63d2b1aef8c02c,2019-03-22 17:43:53 +0000,https://www.walmart.com/ip/Nail-DIP-Powder-Classic-Color-Collection-Dipping-Acrylic-For-Any-Kit-or-System-by-DipWell-CL-58/777865432,"Nail DIP Powder, Classic Color Collection, Dipping Acrylic For Any Kit or System by DipWell (CL - 58)","Our color dipping powder is made highly pigmented to achieve vivid colors. In doing so, we used ultra fine acrylic powder so the colors are blended perfectly and the application just flows as you dip the nail in! ***Please note that although we made every effort to capture the item as accurately as possible, we cannot guarantee every computer monitor will depict the actual color. Please contact us should have have any questions about the color, size, or if you just felt like reaching out. &lt;3 *** Benefits: Powders may be used up to 30 sets DipWell nails last 3-6 weeks without chipping Better alternative to traditional acrylic systems Easy soak-off removal in just 15 minutes Adds length, protection &amp; shine No UV/LED lamp required Low odor | Please note that although we made every effort to capture the item as accurately as possible, we cannot guarantee every computer monitor will depict the actual color. Please contact us should have have any questions about the color, size, or if you just felt like reaching out. &lt;3 LONG WEAR &amp; DURABILITY DipWell nails lasts 3-6 weeks without chipping! They add length, protection, &amp; shine without ruining the natural nail bed. This kit may be used up to 30 sets of nails. HEALTHIER THAN TRADITIONAL ACRYLIC No UV/LED lamp required for this better alternative to traditional acrylic systems. This is formulated without harsh chemicals &amp; features strong adhesion to prevent lifting, chipping, &amp; discoloring. It feels and looks natural, is lightweight, and has impeccable shine. Fortified with calcium and tough against daily wear and tear compared to traditional nail lacquer, gel polish, and traditional acrylic systems. EASY SOAK-OFF DipWell nails can be removed in just 15 minutes! Specially formulated for quick removal, DipWell nails can switched out to your hearts content. Adds length, protection &amp; shine. No UV/LED lamp required. MADE IN USA. We never test on animals. Vegan-friendly. Professional approved. Products are packaged in clear plastic jars and clear glass bottles with white caps and easy-to-handle brushes. ",8.97,8.97,DipWell,,7.54E+11,,Beauty|Makeup|Nails,,TRUE
73,00a3a7b1446ca1f1095ff5506c654d74,2019-03-18 06:11:41 +0000,https://www.walmart.com/ip/Shop4Ever-Men-s-Colon-Cancer-Awareness-Ribbon-Support-Hooded-Sweatshirt-Hoodie/170883835,Shop4Ever Men's Colon Cancer Awareness Ribbon Support Hooded Sweatshirt Hoodie,"Exclusive Shop4Ever brand novelty sweatshirts designed and printed in the United States. Made of a cotton blend material with a comfortable, modern fit. Design may appear smaller on larger sizes. Recommend to wash inside out with cold water. Wide variety of colors and styles available.| Shop4Ever Hoodie Sweatshirt, designed and printed in the USA. Comfortable, cotton blend, men's fitted hoodie. Customer satisfaction guaranteed! ",32.94,32.94,Shop4Ever,,6.59E+11,clothing_size-xxxxl,Clothing|Men|Mens Sweatshirts & Hoodies|Mens Sweatshirts & Hoodies,,TRUE
74,00a3e12f77e9c0f84228ef8ae8e3b531,2019-03-25 19:20:00 +0000,https://www.walmart.com/ip/Halloween-Bats-Wall-Decal-Wall-Sticker-Vinyl-Wall-Art-Home-Decor-Wall-Mural-W5014-Royal-blue-16in-x-10in/911256501,"Halloween Bats Wall Decal - Wall Sticker, Vinyl Wall Art, Home Decor, Wall Mural - W5014 - Royal blue, 16in x 10in","Product Features:Size: 16in x 10inColor: Royal blueDelivery time: Usually ships in 1-2 business daysStyle &amp; Apply offers you a super-fantastic way to decorate your home or office:Wall decals and prints from us! Even with little or no artistic expertise you can liven up your living space and become the envy of anyone who hasn't &quot;styled and applied!&quot; Get inspired and let your newly found decorating savvy lead you to the design that's just right for your wall!Wall Decal Description:Style &amp; Apply wall decals are a fantastic alternative to pictures, wallpaper or murals when giving your rooms a new look. Our decals can be applied and removed simply and easily. No painting, hammering or framing required! Whether you're adding a splash of color or going for an entirely new look, you can decorate almost any indoor surface with a smooth flat surface. Just browse our incredible selection of designs and we'll help you liven up your living space in a unique and affordable way. Just style|Product Features: Size: 16in x 10in Color: Royal blue Delivery time: Usually ships in 1-2 business days Style &amp; Apply offers you a super-fantastic way to decorate your home or office: Wall decals and prints from us! Even with little or no artistic expertise you can liven up your living space and become the envy of anyone who hasn't &quot;styled and applied!&quot; Get inspired and let your newly found decorating savvy lead you to the design that's just right for your wall! Wall Decal Description: Style &amp; Apply wall decals are a fantastic alternative to pictures, wallpaper or murals when giving your rooms a new look. Our decals can be applied and removed simply and easily. No painting, hammering or framing required! Whether you're adding a splash of color or going for an entirely new look, you can decorate almost any indoor surface with a smooth flat surface. Just browse our incredible selection of designs and we'll help you liven up your living space in a unique and affordable way. Just style it and apply it! Included with delivery: Your Wall Decal Free Squeegee (application tool) Application Instructions Your Invoice ",49.95,39.96,Style and Apply,,6.12E+11,size-39inx32in,Home Improvement|Paint|Wall Decals|All Wall Decals,,TRUE
75,00a6eca9e6ef9eb626b05c2efdb15546,2019-03-25 20:17:10 +0000,https://www.walmart.com/ip/MightySkins-Skin-Decal-Wrap-Compatible-with-Lifeproof-Sticker-Protective-Cover-100-s-of-Color-Options/564648218,MightySkins Skin Decal Wrap Compatible with Lifeproof Sticker Protective Cover 100's of Color Options,"Do You Want Your Lifeproof iPhone 5s case To Look Different Than The Rest? You’re in the right place because we’ve got exactly what you’re looking for! This Bang Theory skin is the perfect way to show off your style! Or with hundreds of other MightySkins designs, you can be sure to find one that you’ll love, and that will show off your unique style! Do You Want To Protect Your iPhone 5s case? With MightySkins your iPhone 5s case is protected from scratches, dings, dust, fingertips, and the wear-and-tear of everyday use! Cover your iPhone 5s case with a beautiful, stylish decal skin and keep it protected at the same time! Easy to apply, and easy to remove without any sticky residue! Make your favorite gear look like new, and stand out from the crowd! Order With Confidence - Satisfaction Guaranteed! MightySkins are durable, reliable, made in our state-of-the-art production facility in the U.S.A., and backed by our satisfaction guarantee! Product Details: • Vinyl decal sticker • NOT A HARD CASE • Matte Finish • Ultra-Thin, Ultra-Durable, Stain Resistant • Hundreds of different designs • Lifeproof iPhone 5s case is not included.|This is NOT A HARD CASE (Skin Decal Only). It is a vinyl skin/decal sticker and is NOT made of rubber, silicone, gel or plastic. Device shown not included.",6.99,6.99,Mightyskins,,7.10E+11,size-lifeproofiphone6plusor6s,Cell Phones|Cellphone Accessories|Cases & Protectors|Screen Protectors,,TRUE
76,00a70e8eeaeed764692b05f812280615,2019-03-22 18:16:38 +0000,https://www.walmart.com/ip/Willow-Creek-Press-2018-What-Puppies-Teach-Us-Wall-Calendar/830889177,Willow Creek Press 2018 What Puppies Teach Us Wall Calendar,"Those who have raised puppies know they have lessons to teach: smile more; play hard; sleep soundly; love without inhibition. These lessons and more are demonstrated in twelve charming full color photos and accompanying text. The large format wall calendar features daily grids with ample room for jotting notes; six bonus month of July through December 2017; moon phases; U.S. and international holidays.| 12&quot; x 12&quot; size (opens to 24&quot; tall x 12&quot; wide) Large spaces to write 18 months of usable grids Bonus information like holidays, observances and moon phases High-quality paper stock Protective shrinkwrap ",8.26,8.26,Willow Creek Press,70978604245,7.10E+11,,Office|Calendars and Planners|Calendars|Wall Calendars,,FALSE
77,00aa503d9f6e604d9b73fe4927709164,2019-03-22 17:45:44 +0000,https://www.walmart.com/ip/Mediven-Sheer-and-Soft-15-20-mmHg-Thigh-w-Lace-Silicone-Top-Band-CT-Wheat-II-Ankle-8-8-75-inches/125076312,Mediven Sheer and Soft 15-20 mmHg Thigh w/ Lace Silicone Top Band CT Wheat II - Ankle 8-8.75 inches,"The sheerest compression stocking in its class is exactly what is states: sheer and soft. mediven sheer &amp; soft,which is virtually indistinguishable from regular hosiery, is specifically designed for fashion-conscious patients who demand the most durable, best-looking medical compression available. Ideal for both day and evening wear, only you and your patients will know that mediven sheer &amp; soft is a medical compression stocking.| Unequaled sheerness and softness Machine wash and tumble dry Easy to apply ",87.98,87.98,Medi,,6.36E+11,size-i-ankle7-7.75inchesthighw/beadedsiliconetopband20-30mmhg,Health|Medicine Cabinet|Braces & Supports,,TRUE
78,00b09e34334a95a719d2081644c4a63a,2019-03-11 20:23:36 +0000,https://www.walmart.com/ip/Self-Inking-Medi-Cal-Stamp-with-Orange-Ink/765861527,Self-Inking Medi-Cal Stamp with Orange Ink,"Self-Inking Medi-Cal Stamp Every position is important in a doctor's office and each member needs to have the right tools to ensure that the job gets done correctly and efficiently. This resource makes it possible and flexible for any department's use. This practical self-inking stock stamp displays the &quot;Medi-cal&quot; message in a clear and professional manner, as shown in the picture, allowing your medical office personnel to quickly stamp multiple patient records in a timely fashion. Available rubber stamp size is 5/8&quot; tall by 1-5/8&quot; wide with your selection of 12 ink colors. Don't let your office miss out on this great tool!| Thousands of outstanding impressions before needing to re-ink Built-in Ink Pad with no additional stamp pad needed This stamp gives a crisp and clean impression 11 Different Ink Colors to choose from Impression Area 5/8&quot; x 1-5/8&quot; ",13.95,13.95,MaxStamp,,6.52E+11,,"Arts, Crafts & Sewing|Scrapbooking|Stamping",,TRUE
79,00b32e39358b187956702dee666b1d24,2019-03-25 20:01:06 +0000,https://www.walmart.com/ip/Vickerman-14-Finial-Drop-Christmas-Ornaments-Pack-of-2/55010254,"Vickerman 14"" Finial Drop Christmas Ornaments, Pack of 2","This fine piece of Christmas deco from Vickerman is sure to make your season bright. Whether it's for the tree or for home decoration, this product will give you the extra Christmas flair you need.| Vickerman 14&quot; Finial Drop Christmas Ornaments, Pack of 2: 14&quot; Pack of 2 Perfect for on the tree or as a home decoration Made of quality materials ",22.88,22.88,Vickerman,73420538532,7.34E+11,,,,FALSE
80,00b4b9ad0dc3e424668cc87f4014ad1e,2019-03-22 18:06:43 +0000,https://www.walmart.com/ip/Xu-Chang-Qing-Paniculate-Swallowwort-Cynanchum-Paniculatum-Glycerite-Dried-Root-Powder-Alcohol-Free-Liquid-Extract-Glycerite-Herbal-Supplement-4-oz/877642448,"Xu Chang Qing, Paniculate Swallowwort (Cynanchum Paniculatum) Glycerite, Dried Root Powder Alcohol-Free Liquid Extract, 徐長卿, Glycerite Herbal Supplement 4 oz","Xu Chang Qing, Paniculate Swallowwort (Cynanchum Paniculatum) Glycerite, Dried Root Powder Alcohol-Free Liquid Extract, 徐長卿, Glycerite Herbal Supplement. Cynanchum is a genus of about 300 species including some swallowworts, belonging to the family Apocynaceae. The taxon name comes from Greek kynos (meaning &quot;dog&quot;) and anchein (&quot;to choke&quot;), hence the common name for several species is dog-strangling vine. Most species are non-succulent climbers or twiners. These plants are perennial herbs or subshrubs, often growing from rhizomes. The leaves are usually oppositely arranged and sometimes are borne on petioles. The inflorescences and flowers come in a variety of shapes. These species are found throughout the tropics and subtropics. Main ingredient: Wild Harvested Xu Chang Qing, Paniculate Swallowwort (Cynanchum Paniculatum) Dry Root Powder. Origin: China. Menstruum: Vegetable palm glycerin, crystal clear water. Contains NO: Alcohol, GMO, gluten, artificial colors, heavy metals, preservatives, pesticides, fertilizers. Do not use if seal is broken or missing. Shake well before using. Take about 20-30 drops (1 ml or 1 full squeeze of the dropper bulb) to 2 oz of juice or water up to 4 times a day. We made this Xu Chang Qing liquid extract using ONLY natural ingredients! This extract does not contain Alcohol, GMO, gluten, artificial colors, heavy metals, preservatives, pesticides or fertilizers! Expertly extracted under strict quality standards and procedures from Xu Chang Qing Dried Root Powder. We meticulously produce our extracts according to precise standards where each herb is extracted according to the distinct characteristic of each plant! Super concentrated Xu Chang Qing glycerite: dry plant material / menstruum ratio is 1:3! Extraction rate: 1 ml of glycerite is equal to 270-330 mg of dried herb! We produce our liquid extracts using ONLY natural ingredients! All herbs are organically grown, ethically wild harvested, or selectively imported. Our glycerites do not contain alcohol, GMO, gluten, artificial colors, heavy metals, preservatives, pesticides or fertilizers! Aloha inside! This extract really helps! Made in the USA, Hawaii in a FDA registered facility. Keep out of the reach of Children. Not to be used during pregnancy. Consult a physician before using if nursing or taking any medications. Do not use if you are allergic to any ingredients. Do not use if seal is broken or missing. Keep refrigerated after openening. These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease. Actual product packaging and materials may contain more and different information than what is shown on our website. We suggest consulting with a physician before using this or any other herbal supplements. Made in a FDA registered facility.| We made this Xu Chang Qing liquid extract using ONLY natural ingredients! This extract does not contain Alcohol, GMO, gluten, artificial colors, heavy metals, preservatives, pesticides or fertilizers! Expertly extracted under strict quality standards and procedures from Xu Chang Qing Dried Root Powder. We meticulously produce our extracts according to precise standards where each herb is extracted according to the distinct characteristic of each plant! Super concentrated Xu Chang Qing glycerite: dry plant material / menstruum ratio is 1:3! Extraction rate: 1 ml of glycerite is equal to 270-330 mg of dried herb! We produce our liquid extracts using ONLY natural ingredients! All herbs are organically grown, ethically wild harvested, or selectively imported. Our glycerites do not contain alcohol, GMO, gluten, artificial colors, heavy metals, preservatives, pesticides or fertilizers! Aloha inside! This extract really helps! Made in the USA, Hawaii in a FDA registered facility. ",99.95,99.95,Hawaii Pharm,,7.24E+11,size-4x4oz,Health|Vitamins & Supplements|Herbal Supplements|All Herbal Supplements,,TRUE
81,00b67090c2149987e14fc48291e15fb0,2019-03-11 20:31:32 +0000,https://www.walmart.com/ip/G-R-I-100-T-B-Surf-Mini-1-Term-Brn/173675077,"G.R.I. 100-T-B Surf Mini 1"" Term Brn",G.R.I. 100-T-B|G.R.I. 100-T-B Surf Mini 1&quot; Term Brn,5.94,5.94,G.R.I.,,6.98E+11,,,,FALSE
82,00c08e31134f5f401a26c7f714198b2f,2019-03-18 06:04:01 +0000,https://www.walmart.com/ip/Edwards-Garment-Women-s-Two-Pockets-Chino-Blend-Cargo-Pant-Style-8568/920763827,"Edwards Garment Women's Two Pockets Chino Blend Cargo Pant, Style 8568","Edwards Garment Women's Two Pockets Chino Blend Cargo Pant, Style 8568. Flat front cargo pant is a blended twill with a soft hand. The deep cargo pockets with Velcro closure lets you store most anything. This pant is loaded with performance features including soil release and moisture wicking. 65% Polyester/35% Cotton; 7.5/8.0 oz.wt., Casual chino blend pant, Flat front, button closure and brass zipper, Two front and one back pocket, Two cargo pockets with Velcro closure, Tall sizes available, Moisture wicking fabric, Soil and wrinkle resistant, Laundry friendly, Size: Misses' 0-18, Women's 18W-28W.| Edwards Garment Women's Two Pockets Chino Blend Cargo Pant, Style 8568 65% Polyester/35% Cotton; 7.5/8.0 oz.wt. Casual chino blend pant. Flat front, button closure and brass zipper. Two front and one back pocket. Two cargo pockets with Velcro closure. ",37.36,37.36,Edwards,,7.17E+11,clothing_size-28w29,Clothing|Women|Womens Pants & Leggings|Womens Pants|Womens Casual Pants,,TRUE
83,00c238a8199f156186776370ed103541,2019-03-22 17:34:31 +0000,https://www.walmart.com/ip/Eye-Buy-Express-Kids-Childrens-Reading-Glasses-Pink-Oval-Round-Rectangular-Anti-Glare-grade-sk9019/199707493,Eye Buy Express Kids Childrens Reading Glasses Pink Oval Round Rectangular Anti Glare grade sk9019,"Pastel pink oval reading glasses for children. These glasses have a glossy pastel pink finish throughout with matching built-in nose pieces, and glossy silver spring hinges for extra flexibility leading into matching built-in ear pieces. These frames have a unique rouded shape and color that's perfect for any kid looking for something cool and comfortable.| Always custom made to your individual order specifications in our FDA Listed Lab with the remarkable Optical grade Custom frames and Lenses available. Better style better grade and always less than retail. Rx lens included! Glasses come with a Hard protective case and micro fiber cleaning cloth. Very light and strong frame with Ebe signature comfort fit bridge for easy all day use without hot spots. We design and produce all of our frames and lenses in our FDA listed Labs. Lenses Include Anti-Glare and Anti-Reflective Coating. You will Love your New Glasses and we Guarantee it 100%. We do not sell Cheap &quot;drug store&quot; reading glasses. Lens Width=45, Lens Height=32, Bridge Width=16, Temple Length=121, Frame Width=112 ",39.99,39.99,Eye Buy Express,,6.03E+11,size-3.25,Health|Home Health Care|Daily Living Aids,,TRUE
